"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"14:53:22:076","22883033650852"," 459.498","   9.487"," 1482"," 1100"," 2000"," 1485","   2.003"," 890.375"," 247.326","   1.032"," 543.933"," 151.092"," 42","0"," 39"," 42","   0.797"," 278.673","  77.409","  15.000","    0","    0"
"14:53:22:409","22883497339078"," 459.831","  10.408"," 1471"," 1100"," 2000"," 1475","   2.046"," 891.057"," 247.516","   1.071"," 544.290"," 151.192"," 41","0"," 39"," 43","   0.708"," 278.909","  77.475","  15.000","    0","    0"
"14:53:22:743","22883961116184"," 460.164","  11.606"," 1629"," 1100"," 3100"," 1634","   2.748"," 891.972"," 247.770","   1.444"," 544.771"," 151.325"," 41","0"," 39"," 43","   1.067"," 279.265","  77.574","  15.000","    0","    0"
"14:53:23:076","22884424746598"," 460.497","   9.431"," 1463"," 1100"," 2000"," 1469","   1.923"," 892.613"," 247.948","   0.984"," 545.099"," 151.416"," 41","0"," 39"," 42","   0.751"," 279.515","  77.643","  15.000","    0","    0"
"14:53:23:409","22884888686068"," 460.830","  10.129"," 1447"," 1100"," 2000"," 1454","   1.979"," 893.272"," 248.131","   1.032"," 545.443"," 151.512"," 41","0"," 39"," 42","   0.674"," 279.740","  77.706","  15.000","    0","    0"
"14:53:23:743","22885353622854"," 461.164","  11.574"," 1786"," 1100"," 3000"," 1825","   2.846"," 894.223"," 248.395","   1.640"," 545.990"," 151.664"," 42","0"," 39"," 43","   0.841"," 280.021","  77.784","  15.000","    0","    0"
"14:53:24:076","22885817727224"," 461.498","   9.463"," 1447"," 1100"," 2000"," 1453","   1.934"," 894.868"," 248.574","   0.993"," 546.321"," 151.756"," 41","0"," 39"," 43","   0.698"," 280.253","  77.848","  15.000","    0","    0"
"14:53:24:410","22886282740354"," 461.832","   9.481"," 1454"," 1100"," 2000"," 1461","   1.940"," 895.516"," 248.754","   0.992"," 546.653"," 151.848"," 41","0"," 39"," 43","   0.726"," 280.496","  77.915","  15.000","    0","    0"
"14:53:24:744","22886747788692"," 462.166","  11.125"," 1695"," 1100"," 3100"," 1703","   2.710"," 896.421"," 249.006","   1.459"," 547.141"," 151.983"," 42","0"," 39"," 44","   0.972"," 280.820","  78.006","  15.000","    0","    0"
"14:53:25:079","22887212798282"," 462.500","   9.903"," 1462"," 1100"," 2000"," 1470","   1.926"," 897.065"," 249.185","   1.036"," 547.487"," 152.080"," 42","0"," 39"," 42","   0.623"," 281.029","  78.064","  15.000","    0","    0"
"14:53:25:412","22887676841384"," 462.833","   9.656"," 1462"," 1100"," 2000"," 1464","   1.928"," 897.707"," 249.363","   1.005"," 547.822"," 152.173"," 41","0"," 39"," 43","   0.611"," 281.232","  78.120","  15.000","    0","    0"
"14:53:25:745","22888141087166"," 463.167","  11.295"," 1779"," 1100"," 3100"," 1799","   2.799"," 898.641"," 249.622","   1.618"," 548.361"," 152.323"," 42","0"," 39"," 45","   0.846"," 281.514","  78.198","  15.000","    0","    0"
"14:53:26:079","22888605050268"," 463.500","   9.505"," 1456"," 1100"," 2000"," 1462","   1.911"," 899.278"," 249.799","   1.001"," 548.695"," 152.415"," 42","0"," 39"," 43","   0.674"," 281.739","  78.261","  15.000","    0","    0"
"14:53:26:413","22889070063236"," 463.834","   9.552"," 1491"," 1100"," 2600"," 1497","   1.954"," 899.931"," 249.981","   1.036"," 549.041"," 152.511"," 41","0"," 39"," 43","   0.656"," 281.958","  78.322","  15.000","    0","    0"
"14:53:26:747","22889535095494"," 464.168","  11.534"," 1591"," 1100"," 2600"," 1598","   2.665"," 900.821"," 250.228","   1.359"," 549.495"," 152.638"," 41","0"," 39"," 43","   1.020"," 282.299","  78.416","  15.000","    0","    0"
"14:53:27:081","22890000145528"," 464.502","  14.866"," 2363"," 1100"," 3700"," 2677","   4.979"," 902.484"," 250.690","   3.964"," 550.819"," 153.005"," 44","0"," 39"," 48","   0.886"," 282.595","  78.499","  15.000","    0","    0"
"14:53:27:415","22890465145260"," 464.836","   9.700"," 1520"," 1100"," 2600"," 1520","   1.999"," 903.152"," 250.876","   1.094"," 551.185"," 153.107"," 42","0"," 39"," 44","   0.692"," 282.826","  78.563","  15.000","    0","    0"
"14:53:27:749","22890930198760"," 465.171","  11.903"," 1579"," 1100"," 2900"," 1586","   2.587"," 904.017"," 251.116","   1.357"," 551.638"," 153.233"," 41","0"," 39"," 43","   0.965"," 283.148","  78.652","  15.000","    0","    0"
"14:53:28:083","22891395207176"," 465.505","   9.491"," 1446"," 1100"," 2000"," 1454","   1.917"," 904.657"," 251.294","   0.983"," 551.967"," 153.324"," 41","0"," 39"," 42","   0.707"," 283.385","  78.718","  15.000","    0","    0"
"14:53:28:417","22891859560278"," 465.838","   9.691"," 1438"," 1100"," 2000"," 1439","   1.932"," 905.302"," 251.473","   0.994"," 552.298"," 153.416"," 42","0"," 39"," 42","   0.656"," 283.603","  78.779","  15.000","    0","    0"
"14:53:28:751","22892324554546"," 466.172","  11.293"," 1626"," 1100"," 3000"," 1631","   2.707"," 906.206"," 251.724","   1.400"," 552.766"," 153.546"," 41","0"," 39"," 43","   0.931"," 283.915","  78.865","  15.000","    0","    0"
"14:53:29:084","22892788274662"," 466.505","   9.470"," 1449"," 1100"," 2000"," 1450","   1.892"," 906.836"," 251.899","   0.972"," 553.089"," 153.636"," 42","0"," 39"," 43","   0.682"," 284.142","  78.928","  15.000","    0","    0"
"14:53:29:417","22893251974160"," 466.838","   9.174"," 1450"," 1100"," 2000"," 1452","   1.904"," 907.471"," 252.075","   0.956"," 553.408"," 153.724"," 41","0"," 39"," 43","   0.733"," 284.386","  78.996","  15.000","    0","    0"
"14:53:29:750","22893715688826"," 467.172","  11.665"," 1660"," 1100"," 3000"," 1677","   2.705"," 908.372"," 252.325","   1.451"," 553.891"," 153.859"," 41","0"," 39"," 44","   0.891"," 284.683","  79.079","  15.000","    0","    0"
"14:53:30:083","22894179716326"," 467.505","   9.247"," 1438"," 1100"," 2000"," 1444","   1.901"," 909.005"," 252.502","   0.945"," 554.206"," 153.946"," 41","0"," 39"," 43","   0.776"," 284.942","  79.150","  15.000","    0","    0"
"14:53:30:417","22894643757184"," 467.838","  17.273"," 3039"," 1100"," 3900"," 3168","  10.233"," 912.417"," 253.449","   9.188"," 557.269"," 154.797"," 48","0"," 40"," 54","   0.840"," 285.222","  79.228","  15.000","    0","    0"
"14:53:30:750","22895107460840"," 468.171","  12.416"," 2002"," 1100"," 3900"," 2032","   4.187"," 913.811"," 253.836","   2.867"," 558.224"," 155.062"," 42","0"," 40"," 52","   1.026"," 285.564","  79.323","  15.000","    0","    0"
"14:53:31:083","22895571271342"," 468.505","  10.056"," 1419"," 1100"," 2000"," 1425","   1.908"," 914.447"," 254.013","   0.990"," 558.554"," 155.154"," 42","0"," 40"," 43","   0.621"," 285.770","  79.381","  15.000","    0","    0"
"14:53:31:417","22896035483978"," 468.838","   9.697"," 1441"," 1100"," 2000"," 1449","   1.891"," 915.078"," 254.188","   0.983"," 558.882"," 155.245"," 42","0"," 39"," 43","   0.624"," 285.978","  79.438","  15.000","    0","    0"
"14:53:31:751","22896500475814"," 469.172","  11.172"," 1678"," 1100"," 2900"," 1689","   2.687"," 915.975"," 254.438","   1.443"," 559.364"," 155.379"," 42","0"," 40"," 44","   0.912"," 286.283","  79.523","  15.000","    0","    0"
"14:53:32:084","22896964827776"," 469.506","  10.311"," 1422"," 1100"," 2000"," 1430","   1.931"," 916.620"," 254.617","   1.038"," 559.710"," 155.475"," 42","0"," 39"," 43","   0.619"," 286.489","  79.580","  15.000","    0","    0"
"14:53:32:418","22897429873672"," 469.840","   7.184"," 1635"," 1100"," 2600"," 1644","   1.563"," 917.142"," 254.762","   0.846"," 559.993"," 155.554"," 42","0"," 39"," 43","   0.582"," 286.684","  79.634","  15.000","    0","    0"
"14:53:32:751","22897893475122"," 470.173","   4.496"," 1679"," 1100"," 2600"," 1700","   1.137"," 917.521"," 254.867","   0.584"," 560.187"," 155.608"," 42","0"," 39"," 43","   0.462"," 286.838","  79.677","  15.000","    0","    0"
"14:53:33:086","22898358548020"," 470.507","   4.176"," 2431"," 1100"," 3100"," 2444","   1.414"," 917.993"," 254.998","   1.205"," 560.590"," 155.719"," 42","0"," 39"," 44","   0.305"," 286.940","  79.705","  15.000","    0","    0"
"14:53:33:419","22898822592188"," 470.840","   6.642"," 1777"," 1100"," 2600"," 1792","   1.354"," 918.445"," 255.123","   0.827"," 560.865"," 155.796"," 42","0"," 38"," 43","   0.444"," 287.088","  79.747","  15.000","    0","    0"
"14:53:33:752","22899286310438"," 471.173","   7.174"," 1729"," 1100"," 3000"," 1729","   1.982"," 919.105"," 255.307","   0.896"," 561.164"," 155.879"," 41","0"," 39"," 42","   0.767"," 287.343","  79.818","  15.000","    0","    0"
"14:53:34:086","22899751370900"," 471.508","   2.678"," 1341"," 1100"," 1700"," 1342","   0.747"," 919.354"," 255.376","   0.206"," 561.233"," 155.898"," 41","0"," 39"," 42","   0.385"," 287.472","  79.853","  15.000","    0","    0"
"14:53:34:420","22900216391032"," 471.842","   2.227"," 1356"," 1100"," 1700"," 1352","   0.425"," 919.496"," 255.416","   0.175"," 561.291"," 155.914"," 41","0"," 38"," 42","   0.297"," 287.571","  79.881","  15.000","    0","    0"
"14:53:34:754","22900681409172"," 472.176","   3.860"," 1661"," 1100"," 2600"," 1674","   1.016"," 919.836"," 255.510","   0.482"," 561.452"," 155.959"," 42","0"," 39"," 42","   0.477"," 287.730","  79.925","  15.000","    0","    0"
"14:53:35:087","22901145227344"," 472.509","   1.284"," 1198"," 1100"," 1300"," 1200","   0.250"," 919.919"," 255.533","   0.100"," 561.486"," 155.968"," 42","0"," 39"," 42","   0.336"," 287.842","  79.956","  15.000","    0","    0"
"14:53:35:422","22901610284094"," 472.843","   2.822"," 1496"," 1100"," 2600"," 1511","   0.855"," 920.204"," 255.612","   0.310"," 561.589"," 155.997"," 41","0"," 39"," 42","   0.469"," 287.999","  80.000","  15.000","    0","    0"
"14:53:35:756","22902075293576"," 473.177","   3.779"," 1758"," 1100"," 2600"," 1758","   1.097"," 920.571"," 255.714","   0.505"," 561.758"," 156.044"," 41","0"," 38"," 42","   0.524"," 288.174","  80.048","  15.000","    0","    0"
"14:53:36:089","22902540104764"," 473.511","   1.808"," 1197"," 1100"," 1200"," 1200","   0.263"," 920.659"," 255.739","   0.107"," 561.794"," 156.054"," 42","0"," 39"," 42","   0.279"," 288.267","  80.074","  15.000","    0","    0"
"14:53:36:424","22903005192068"," 473.845","   7.174"," 2152"," 1100"," 3300"," 2199","   1.488"," 921.156"," 255.877","   1.197"," 562.194"," 156.165"," 42","0"," 39"," 45","   0.480"," 288.427","  80.119","  15.000","    0","    0"
"14:53:36:758","22903470199636"," 474.179","   4.038"," 1611"," 1100"," 2600"," 1605","   1.169"," 921.546"," 255.985","   0.474"," 562.352"," 156.209"," 41","0"," 39"," 42","   0.517"," 288.600","  80.167","  15.000","    0","    0"
"14:53:37:091","22903934184978"," 474.512","   4.174"," 1933"," 1100"," 3500"," 2042","   1.105"," 921.915"," 256.087","   0.873"," 562.643"," 156.290"," 43","0"," 38"," 43","   0.326"," 288.709","  80.197","  15.000","    0","    0"
"14:53:37:424","22904397871636"," 474.846","   7.951"," 2453"," 1100"," 3700"," 2555","   2.819"," 922.854"," 256.348","   2.459"," 563.462"," 156.517"," 42","0"," 39"," 49","   0.439"," 288.855","  80.237","  15.000","    0","    0"
"14:53:37:758","22904862907194"," 475.180","   4.325"," 1565"," 1100"," 2600"," 1555","   1.127"," 923.230"," 256.453","   0.503"," 563.630"," 156.564"," 41","0"," 39"," 42","   0.509"," 289.025","  80.285","  15.000","    0","    0"
"14:53:38:092","22905327948274"," 475.514","   1.528"," 1197"," 1100"," 1200"," 1200","   0.265"," 923.319"," 256.477","   0.097"," 563.662"," 156.573"," 42","0"," 38"," 42","   0.288"," 289.121","  80.311","  15.000","    0","    0"
"14:53:38:426","22905791869380"," 475.847","   1.227"," 1197"," 1100"," 1200"," 1200","   0.250"," 923.402"," 256.501","   0.089"," 563.692"," 156.581"," 41","0"," 38"," 41","   0.276"," 289.213","  80.337","  15.000","    0","    0"
"14:53:38:760","22906256907752"," 476.181","   3.941"," 1748"," 1100"," 2600"," 1741","   1.268"," 923.826"," 256.618","   0.554"," 563.877"," 156.633"," 41","0"," 38"," 42","   0.532"," 289.391","  80.386","  15.000","    0","    0"
"14:53:39:094","22906721916642"," 476.515","   1.428"," 1197"," 1100"," 1200"," 1200","   0.230"," 923.903"," 256.640","   0.081"," 563.904"," 156.640"," 41","0"," 38"," 41","   0.282"," 289.485","  80.413","  15.000","    0","    0"
"14:53:39:427","22907185920418"," 476.848","   1.678"," 1197"," 1100"," 1200"," 1200","   0.335"," 924.015"," 256.671","   0.115"," 563.943"," 156.651"," 41","0"," 38"," 41","   0.286"," 289.581","  80.439","  15.000","    0","    0"
"14:53:39:761","22907650945140"," 477.183","   4.548"," 1689"," 1100"," 2900"," 1724","   1.220"," 924.422"," 256.784","   0.564"," 564.131"," 156.703"," 41","0"," 38"," 42","   0.492"," 289.745","  80.485","  15.000","    0","    0"
"14:53:40:095","22908115964700"," 477.517","   1.485"," 1197"," 1100"," 1300"," 1200","   0.257"," 924.508"," 256.808","   0.108"," 564.167"," 156.713"," 41","0"," 38"," 41","   0.283"," 289.839","  80.511","  15.000","    0","    0"
"14:53:40:429","22908580914554"," 477.851","   1.009"," 1197"," 1100"," 1200"," 1200","   0.225"," 924.583"," 256.829","   0.084"," 564.195"," 156.721"," 41","0"," 38"," 42","   0.273"," 289.931","  80.536","  15.000","    0","    0"
"14:53:40:763","22909045925828"," 478.185","   4.430"," 1633"," 1100"," 2600"," 1606","   1.199"," 924.984"," 256.940","   0.507"," 564.364"," 156.768"," 41","0"," 38"," 42","   0.547"," 290.113","  80.587","  15.000","    0","    0"
"14:53:41:097","22909510114586"," 478.518","   1.825"," 1198"," 1100"," 1300"," 1200","   0.250"," 925.067"," 256.963","   0.101"," 564.398"," 156.777"," 40","0"," 38"," 42","   0.280"," 290.207","  80.613","  15.000","    0","    0"
"14:53:41:431","22909975186712"," 478.852","   1.145"," 1197"," 1100"," 1200"," 1200","   0.216"," 925.139"," 256.983","   0.064"," 564.420"," 156.783"," 40","0"," 38"," 41","   0.284"," 290.301","  80.639","  15.000","    0","    0"
"14:53:41:765","22910440207596"," 479.186","   3.943"," 1598"," 1100"," 2600"," 1593","   1.084"," 925.501"," 257.084","   0.470"," 564.576"," 156.827"," 40","0"," 38"," 41","   0.455"," 290.453","  80.682","  15.000","    0","    0"
"14:53:42:099","22910904657204"," 479.520","   2.000"," 1197"," 1100"," 1200"," 1200","   0.303"," 925.602"," 257.112","   0.114"," 564.615"," 156.837"," 41","0"," 38"," 41","   0.296"," 290.552","  80.709","  15.000","    0","    0"
"14:53:42:433","22911369709780"," 479.854","   2.350"," 1228"," 1100"," 1700"," 1229","   0.358"," 925.722"," 257.145","   0.157"," 564.667"," 156.852"," 41","0"," 38"," 41","   0.303"," 290.653","  80.737","  15.000","    0","    0"
"14:53:42:766","22911833433622"," 480.187","   6.277"," 1539"," 1100"," 2600"," 1547","   1.402"," 926.189"," 257.275","   0.649"," 564.883"," 156.912"," 41","0"," 38"," 41","   0.560"," 290.840","  80.789","  15.000","    0","    0"
"14:53:43:100","22912298456786"," 480.521","   1.930"," 1197"," 1100"," 1200"," 1200","   0.399"," 926.322"," 257.312","   0.133"," 564.928"," 156.924"," 41","0"," 38"," 41","   0.296"," 290.939","  80.816","  15.000","    0","    0"
"14:53:43:433","22912762097412"," 480.854","   3.265"," 1446"," 1100"," 2600"," 1442","   0.536"," 926.501"," 257.361","   0.292"," 565.025"," 156.951"," 40","0"," 38"," 42","   0.301"," 291.039","  80.844","  15.000","    0","    0"
"14:53:43:767","22913227124824"," 481.188","   4.253"," 1703"," 1100"," 3100"," 1711","   1.295"," 926.933"," 257.482","   0.648"," 565.241"," 157.012"," 42","0"," 38"," 42","   0.527"," 291.215","  80.893","  15.000","    0","    0"
"14:53:44:101","22913692205988"," 481.523","   1.617"," 1197"," 1100"," 1300"," 1200","   0.325"," 927.042"," 257.512","   0.102"," 565.275"," 157.021"," 41","0"," 38"," 42","   0.284"," 291.310","  80.919","  15.000","    0","    0"
"14:53:44:435","22914157246652"," 481.857","   1.459"," 1197"," 1100"," 1200"," 1200","   0.320"," 927.149"," 257.541","   0.107"," 565.311"," 157.031"," 40","0"," 38"," 41","   0.288"," 291.406","  80.946","  15.000","    0","    0"
"14:53:44:769","22914622310432"," 482.191","   4.525"," 1582"," 1100"," 2600"," 1565","   1.242"," 927.564"," 257.657","   0.509"," 565.481"," 157.078"," 40","0"," 38"," 41","   0.509"," 291.576","  80.993","  15.000","    0","    0"
"14:53:45:103","22915087348844"," 482.525","   1.375"," 1198"," 1100"," 1300"," 1200","   0.313"," 927.669"," 257.686","   0.109"," 565.517"," 157.088"," 41","0"," 38"," 42","   0.279"," 291.670","  81.019","  15.000","    0","    0"
"14:53:45:437","22915552375510"," 482.859","   1.455"," 1197"," 1100"," 1200"," 1200","   0.299"," 927.769"," 257.714","   0.101"," 565.551"," 157.098"," 41","0"," 38"," 41","   0.284"," 291.764","  81.046","  15.000","    0","    0"
"14:53:45:771","22916017460288"," 483.193","   4.537"," 1646"," 1100"," 3100"," 1640","   1.231"," 928.180"," 257.828","   0.596"," 565.751"," 157.153"," 41","0"," 38"," 42","   0.537"," 291.944","  81.096","  15.000","    0","    0"
"14:53:46:105","22916481378670"," 483.526","   1.812"," 1197"," 1100"," 1200"," 1200","   0.344"," 928.295"," 257.860","   0.123"," 565.792"," 157.164"," 40","0"," 38"," 41","   0.298"," 292.043","  81.123","  15.000","    0","    0"
"14:53:46:439","22916946413314"," 483.860","   4.510"," 1223"," 1100"," 1700"," 1226","   0.670"," 928.518"," 257.922","   0.323"," 565.900"," 157.194"," 41","0"," 38"," 41","   0.379"," 292.170","  81.158","  15.000","    0","    0"
"14:53:46:772","22917410073490"," 484.193","   4.837"," 1608"," 1100"," 2600"," 1609","   1.267"," 928.940"," 258.039","   0.536"," 566.078"," 157.244"," 41","0"," 38"," 41","   0.510"," 292.340","  81.205","  15.000","    0","    0"
"14:53:47:106","22917875097392"," 484.527","   2.066"," 1197"," 1100"," 1200"," 1200","   0.349"," 929.057"," 258.071","   0.132"," 566.122"," 157.256"," 41","0"," 38"," 41","   0.293"," 292.438","  81.233","  15.000","    0","    0"
"14:53:47:439","22918338728770"," 484.861","  14.635"," 2695"," 1100"," 3700"," 2815","   6.603"," 931.256"," 258.682","   5.453"," 567.938"," 157.761"," 41","0"," 38"," 53","   0.903"," 292.738","  81.316","  15.000","    0","    0"
"14:53:47:773","22918803796648"," 485.195","   4.501"," 1514"," 1100"," 2600"," 1523","   1.110"," 931.627"," 258.785","   0.480"," 568.099"," 157.805"," 41","0"," 38"," 41","   0.550"," 292.922","  81.367","  15.000","    0","    0"
"14:53:48:106","22919267347878"," 485.528","   7.304"," 2352"," 1100"," 3500"," 2405","   2.485"," 932.454"," 259.015","   2.000"," 568.765"," 157.990"," 44","0"," 38"," 48","   0.444"," 293.070","  81.408","  15.000","  500","  500"
"14:53:48:440","22919732395680"," 485.862","  12.476"," 2348"," 1100"," 3900"," 2365","   5.140"," 934.172"," 259.492","   3.963"," 570.089"," 158.358"," 42","0"," 39"," 53","   0.916"," 293.376","  81.493","  15.000","    0","    0"
"14:53:48:774","22920197405220"," 486.196","  13.502"," 1857"," 1100"," 3500"," 1873","   3.585"," 935.369"," 259.825","   2.126"," 570.799"," 158.555"," 41","0"," 39"," 46","   1.088"," 293.740","  81.594","  15.000","    0","    0"
"14:53:49:108","22920661856750"," 486.529","  10.206"," 1524"," 1100"," 2600"," 1529","   2.162"," 936.091"," 260.025","   1.133"," 571.177"," 158.660"," 41","0"," 39"," 43","   0.797"," 294.006","  81.668","  15.000","    0","    0"
