"System Time","RDTSC","Elapsed Time (sec)","CPU Utilization(%)","CPU Frequency_0(MHz)","CPU Min Frequency_0(MHz)","CPU Max Frequency_0(MHz)","CPU Requsted Frequency_0(MHz)","Processor Power_0(Watt)","Cumulative Processor Energy_0(Joules)","Cumulative Processor Energy_0(mWh)","IA Power_0(Watt)","Cumulative IA Energy_0(Joules)","Cumulative IA Energy_0(mWh)","Package Temperature_0(C)","Package Hot_0","CPU Min Temperature_0(C)","CPU Max Temperature_0(C)","DRAM Power_0(Watt)","Cumulative DRAM Energy_0(Joules)","Cumulative DRAM Energy_0(mWh)","Package Power Limit_0(Watt)","GT Frequency(MHz)","GT Requsted Frequency(MHz)"
"15:06:09:725","23951587892974","  77.435","   7.710"," 2240"," 1100"," 3600"," 2322","   2.942"," 218.524","  60.701","   1.971"," 148.952","  41.376"," 45","0"," 39"," 49","   0.758","  50.770","  14.103","  15.000","    0","    0"
"15:06:10:059","23952052936070","  77.769","  10.373"," 2005"," 1100"," 3700"," 2099","   2.104"," 219.227","  60.897","   1.662"," 149.507","  41.530"," 42","0"," 39"," 47","   0.492","  50.934","  14.148","  15.000","    0","    0"
"15:06:10:393","23952517998376","  78.103","   1.591"," 1198"," 1100"," 1300"," 1200","   0.278"," 219.320","  60.922","   0.098"," 149.540","  41.539"," 42","0"," 40"," 43","   0.283","  51.029","  14.175","  15.000","    0","    0"
"15:06:10:727","23952983013950","  78.437","   4.318"," 1646"," 1100"," 3000"," 1657","   1.136"," 219.700","  61.028","   0.536"," 149.719","  41.589"," 42","0"," 40"," 44","   0.476","  51.188","  14.219","  15.000","    0","    0"
"15:06:11:061","23953448037592","  78.771","   2.203"," 1197"," 1100"," 1200"," 1200","   0.296"," 219.799","  61.055","   0.129"," 149.762","  41.601"," 42","0"," 39"," 43","   0.290","  51.285","  14.246","  15.000","    0","    0"
"15:06:11:396","23953913088684","  79.106","   4.028"," 2421"," 1100"," 3900"," 2409","   1.644"," 220.348","  61.208","   1.400"," 150.230","  41.731"," 42","0"," 39"," 51","   0.308","  51.388","  14.274","  15.000","    0","    0"
"15:06:11:730","23954378094632","  79.440","   6.658"," 1602"," 1100"," 3000"," 1566","   1.799"," 220.949","  61.375","   0.770"," 150.487","  41.802"," 42","0"," 40"," 43","   0.743","  51.636","  14.343","  15.000","    0","    0"
"15:06:12:064","23954843149162","  79.774","   4.368"," 1269"," 1100"," 1700"," 1254","   0.970"," 221.273","  61.465","   0.328"," 150.597","  41.832"," 42","0"," 39"," 43","   0.524","  51.811","  14.392","  15.000","    0","    0"
"15:06:12:398","23955308192636","  80.108","   1.118"," 1197"," 1100"," 1200"," 1200","   0.206"," 221.342","  61.484","   0.072"," 150.621","  41.839"," 42","0"," 39"," 42","   0.269","  51.901","  14.417","  15.000","    0","    0"
"15:06:12:732","23955773212744","  80.442","   3.790"," 1704"," 1100"," 3000"," 1691","   1.012"," 221.680","  61.578","   0.497"," 150.787","  41.885"," 42","0"," 39"," 42","   0.490","  52.064","  14.462","  15.000","    0","    0"
"15:06:13:066","23956238301620","  80.776","   4.001"," 2368"," 1100"," 3900"," 2323","   1.848"," 222.297","  61.749","   1.360"," 151.241","  42.011"," 42","0"," 39"," 50","   0.384","  52.193","  14.498","  15.000","    0","    0"
"15:06:13:399","23956702214578","  81.109","   1.147"," 1202"," 1100"," 1700"," 1200","   0.219"," 222.370","  61.769","   0.056"," 151.260","  42.017"," 42","0"," 39"," 42","   0.279","  52.286","  14.524","  15.000","    0","    0"
"15:06:13:733","23957167292180","  81.443","   4.091"," 1607"," 1100"," 2900"," 1612","   1.162"," 222.758","  61.877","   0.478"," 151.420","  42.061"," 42","0"," 39"," 42","   0.494","  52.451","  14.570","  15.000","    0","    0"
"15:06:14:067","23957631812420","  81.777","   1.335"," 1199"," 1100"," 1400"," 1200","   0.230"," 222.835","  61.899","   0.088"," 151.449","  42.069"," 42","0"," 39"," 42","   0.277","  52.543","  14.595","  15.000","    0","    0"
"15:06:14:401","23958096861740","  82.111","   1.742"," 1197"," 1100"," 1200"," 1200","   0.361"," 222.956","  61.932","   0.121"," 151.490","  42.080"," 41","0"," 39"," 42","   0.299","  52.643","  14.623","  15.000","    0","    0"
"15:06:14:735","23958561873368","  82.445","   9.545"," 2575"," 1100"," 3700"," 2686","   3.924"," 224.266","  62.296","   3.175"," 152.550","  42.375"," 42","0"," 40"," 50","   0.601","  52.844","  14.679","  15.000","    0","    0"
"15:06:15:069","23959026901970","  82.779","   1.216"," 1198"," 1100"," 1300"," 1200","   0.222"," 224.341","  62.317","   0.077"," 152.576","  42.382"," 42","0"," 39"," 42","   0.281","  52.938","  14.705","  15.000","    0","    0"
"15:06:15:402","23959490419312","  83.112","  22.647"," 3233"," 1100"," 3800"," 3526","  10.842"," 227.951","  63.320","   9.990"," 155.903","  43.306"," 55","0"," 40"," 57","   0.618","  53.143","  14.762","  15.000","    0","    0"
"15:06:15:736","23959954486866","  83.446","  21.594"," 3501"," 1300"," 3700"," 3662","  15.382"," 233.079","  64.744","  13.984"," 160.564","  44.601"," 50","0"," 43"," 58","   1.058","  53.496","  14.860","  15.000","    0","    0"
"15:06:16:070","23960419536034","  83.780","   7.853"," 3171"," 1100"," 3500"," 3156","   4.957"," 234.735","  65.204","   4.431"," 162.045","  45.012"," 43","0"," 41"," 51","   0.385","  53.624","  14.896","  15.000","    0","    0"
"15:06:16:403","23960883195892","  84.113","   7.738"," 2297"," 1100"," 3900"," 2305","   2.709"," 235.637","  65.455","   2.107"," 162.747","  45.207"," 44","0"," 40"," 51","   0.430","  53.768","  14.935","  15.000","    0","    0"
"15:06:16:736","23961346829850","  84.446","  11.246"," 2537"," 1100"," 3500"," 2537","   5.785"," 237.564","  65.990","   4.004"," 164.080","  45.578"," 43","0"," 41"," 50","   1.043","  54.115","  15.032","  15.000","    0","    0"
"15:06:17:069","23961810589202","  84.779","  13.984"," 2025"," 1100"," 3500"," 2029","   3.912"," 238.868","  66.352","   2.884"," 165.041","  45.845"," 43","0"," 41"," 48","   0.815","  54.387","  15.107","  15.000","    0","    0"
"15:06:17:402","23962274288034","  85.112","  11.652"," 1544"," 1100"," 2000"," 1546","   2.212"," 239.604","  66.557","   1.228"," 165.450","  45.958"," 44","0"," 41"," 44","   0.793","  54.651","  15.181","  15.000","    0","    0"
"15:06:17:736","23962739299782","  85.446","  18.300"," 2682"," 1100"," 3700"," 2964","   7.586"," 242.139","  67.261","   6.201"," 167.522","  46.534"," 44","0"," 41"," 51","   1.115","  55.023","  15.284","  15.000","    0","    0"
"15:06:18:070","23963204001722","  85.780","  14.892"," 1983"," 1100"," 3000"," 2031","   3.843"," 243.421","  67.617","   2.472"," 168.347","  46.763"," 47","0"," 41"," 47","   0.926","  55.332","  15.370","  15.000","    0","    0"
"15:06:18:404","23963669046376","  86.114","  11.911"," 1877"," 1100"," 3100"," 1932","   3.197"," 244.490","  67.914","   1.909"," 168.985","  46.940"," 44","0"," 41"," 47","   0.771","  55.590","  15.442","  15.000","    0","    0"
"15:06:18:737","23964132944248","  86.447","  10.353"," 1699"," 1100"," 3100"," 1706","   2.745"," 245.404","  68.168","   1.514"," 169.489","  47.080"," 43","0"," 41"," 46","   0.964","  55.911","  15.531","  15.000","    0","    0"
"15:06:19:071","23964597315304","  86.781","  11.353"," 1518"," 1100"," 2600"," 1528","   2.225"," 246.146","  68.374","   1.236"," 169.902","  47.195"," 43","0"," 41"," 44","   0.809","  56.181","  15.606","  15.000","    0","    0"
"15:06:19:404","23965060892576","  87.114","  10.749"," 1573"," 1100"," 2600"," 1584","   2.338"," 246.925","  68.590","   1.206"," 170.304","  47.307"," 43","0"," 41"," 44","   0.841","  56.461","  15.684","  15.000","  500","  500"
"15:06:19:737","23965524467924","  87.447","  11.527"," 1869"," 1100"," 3100"," 1871","   3.360"," 248.044","  68.901","   1.912"," 170.940","  47.483"," 43","0"," 41"," 47","   1.153","  56.845","  15.790","  15.000","    0","    0"
"15:06:20:071","23965989482600","  87.781","  16.012"," 2212"," 1100"," 3700"," 2537","   4.306"," 249.482","  69.301","   3.261"," 172.030","  47.786"," 47","0"," 41"," 50","   0.851","  57.130","  15.869","  15.000","    0","    0"
"15:06:20:404","23966453103770","  88.114","   9.215"," 1450"," 1100"," 2500"," 1451","   1.921"," 250.122","  69.478","   0.992"," 172.360","  47.878"," 43","0"," 41"," 45","   0.634","  57.341","  15.928","  15.000","    0","    0"
"15:06:20:737","23966916874664","  88.447","  12.967"," 1852"," 1100"," 2900"," 1968","   3.353"," 251.239","  69.789","   1.968"," 173.016","  48.060"," 43","0"," 41"," 45","   1.119","  57.714","  16.032","  15.000","    0","    0"
"15:06:21:071","23967381856432","  88.781","  11.150"," 1551"," 1100"," 2900"," 1556","   2.218"," 251.980","  69.995","   1.215"," 173.421","  48.173"," 43","0"," 41"," 44","   0.803","  57.982","  16.106","  15.000","    0","    0"
"15:06:21:405","23967846827464","  89.115","  11.887"," 1959"," 1100"," 3800"," 2003","   3.510"," 253.153","  70.320","   2.553"," 174.274","  48.409"," 43","0"," 41"," 49","   0.647","  58.198","  16.166","  15.000","    0","    0"
"15:06:21:738","23968310473480","  89.448","  11.445"," 1735"," 1100"," 3000"," 1762","   2.834"," 254.097","  70.582","   1.628"," 174.816","  48.560"," 44","0"," 41"," 45","   0.941","  58.512","  16.253","  15.000","    0","    0"
"15:06:22:072","23968775002306","  89.782","   9.929"," 1470"," 1100"," 2000"," 1470","   2.014"," 254.769","  70.769","   1.061"," 175.170","  48.658"," 44","0"," 41"," 44","   0.776","  58.770","  16.325","  15.000","    0","    0"
"15:06:22:405","23969238623382","  90.115","   9.422"," 1488"," 1100"," 2500"," 1493","   1.895"," 255.400","  70.945","   1.001"," 175.503","  48.751"," 44","0"," 41"," 44","   0.634","  58.982","  16.384","  15.000","    0","    0"
"15:06:22:739","23969703573340","  90.449","  10.722"," 1750"," 1100"," 3100"," 1776","   2.968"," 256.392","  71.220","   1.674"," 176.063","  48.906"," 43","0"," 41"," 46","   1.041","  59.329","  16.480","  15.000","    0","    0"
"15:06:23:073","23970168611348","  90.783","  10.069"," 1440"," 1100"," 2000"," 1447","   1.992"," 257.057","  71.405","   1.038"," 176.409","  49.003"," 43","0"," 41"," 44","   0.677","  59.555","  16.543","  15.000","    0","    0"
"15:06:23:406","23970632248776","  91.116","   9.828"," 1427"," 1100"," 2000"," 1433","   1.935"," 257.702","  71.584","   1.004"," 176.744","  49.095"," 43","0"," 41"," 45","   0.656","  59.774","  16.604","  15.000","    0","    0"
"15:06:23:740","23971096094248","  91.450","  10.760"," 1713"," 1100"," 3500"," 1728","   2.872"," 258.659","  71.850","   1.573"," 177.268","  49.241"," 43","0"," 41"," 47","   1.050","  60.124","  16.701","  15.000","    0","    0"
"15:06:24:073","23971559992512","  91.783","  11.161"," 1457"," 1100"," 2600"," 1467","   2.076"," 259.350","  72.042","   1.132"," 177.645","  49.346"," 43","0"," 41"," 44","   0.693","  60.355","  16.765","  15.000","    0","    0"
"15:06:24:406","23972023666378","  92.116","   9.862"," 1555"," 1100"," 2600"," 1561","   2.157"," 260.069","  72.241","   1.169"," 178.034","  49.454"," 44","0"," 41"," 44","   0.781","  60.615","  16.837","  15.000","    0","    0"
"15:06:24:739","23972487348858","  92.449","  15.953"," 2424"," 1100"," 3700"," 2591","   6.291"," 262.164","  72.823","   4.936"," 179.679","  49.911"," 44","0"," 41"," 51","   1.205","  61.016","  16.949","  15.000","    0","    0"
"15:06:25:073","23972952017554","  92.783","  14.573"," 2013"," 1100"," 3200"," 2269","   3.391"," 263.297","  73.138","   2.385"," 180.475","  50.132"," 43","0"," 41"," 48","   0.837","  61.295","  17.027","  15.000","    0","    0"
"15:06:25:406","23973415894298","  93.116","  12.283"," 2145"," 1100"," 3700"," 2211","   4.583"," 264.824","  73.562","   3.651"," 181.691","  50.470"," 43","0"," 41"," 50","   0.697","  61.528","  17.091","  15.000","    0","    0"
"15:06:25:739","23973879651388","  93.449","  11.577"," 1729"," 1100"," 3100"," 1741","   2.812"," 265.761","  73.822","   1.589"," 182.221","  50.617"," 43","0"," 41"," 46","   0.924","  61.835","  17.176","  15.000","    0","    0"
"15:06:26:073","23974344689958","  93.783","  10.773"," 1434"," 1100"," 2200"," 1440","   2.011"," 266.433","  74.009","   1.081"," 182.582","  50.717"," 45","0"," 40"," 45","   0.647","  62.052","  17.237","  15.000","    0","    0"
"15:06:26:407","23974808770104","  94.117","   9.912"," 1425"," 1100"," 2000"," 1435","   1.965"," 267.088","  74.191","   1.012"," 182.919","  50.811"," 43","0"," 41"," 45","   0.727","  62.294","  17.304","  15.000","    0","    0"
"15:06:26:740","23975273344686","  94.450","  12.183"," 1626"," 1100"," 3000"," 1646","   2.825"," 268.030","  74.453","   1.564"," 183.441","  50.956"," 43","0"," 41"," 48","   0.952","  62.612","  17.392","  15.000","    0","    0"
"15:06:27:074","23975738402278","  94.784","  10.389"," 1511"," 1100"," 2600"," 1516","   2.059"," 268.718","  74.644","   1.120"," 183.816","  51.060"," 43","0"," 41"," 45","   0.697","  62.845","  17.457","  15.000","    0","    0"
"15:06:27:409","23976203470630","  95.119","   9.876"," 1484"," 1100"," 2000"," 1490","   2.020"," 269.393","  74.831","   1.055"," 184.168","  51.158"," 43","0"," 41"," 44","   0.729","  63.088","  17.525","  15.000","    0","    0"
"15:06:27:743","23976668457480","  95.453","  11.224"," 1708"," 1100"," 3100"," 1718","   2.836"," 270.341","  75.095","   1.618"," 184.709","  51.308"," 43","0"," 41"," 46","   0.966","  63.411","  17.614","  15.000","    0","    0"
"15:06:28:077","23977133504012","  95.787","   9.779"," 1470"," 1100"," 2000"," 1472","   1.950"," 270.992","  75.276","   1.025"," 185.051","  51.403"," 43","0"," 41"," 44","   0.649","  63.628","  17.674","  15.000","    0","    0"
"15:06:28:411","23977598501354","  96.121","  10.066"," 1479"," 1100"," 2000"," 1484","   1.992"," 271.658","  75.460","   1.051"," 185.402","  51.501"," 43","0"," 41"," 44","   0.632","  63.839","  17.733","  15.000","    0","    0"
"15:06:28:745","23978063555656","  96.455","  11.317"," 1667"," 1100"," 3100"," 1679","   2.743"," 272.574","  75.715","   1.493"," 185.901","  51.639"," 43","0"," 41"," 46","   0.953","  64.157","  17.821","  15.000","    0","    0"
"15:06:29:079","23978528589452","  96.789","   9.850"," 1448"," 1100"," 2000"," 1454","   1.950"," 273.225","  75.896","   1.009"," 186.238","  51.733"," 43","0"," 41"," 44","   0.728","  64.400","  17.889","  15.000","    0","    0"
"15:06:29:413","23978993632530","  97.123","  10.174"," 1481"," 1100"," 2600"," 1492","   2.041"," 273.907","  76.085","   1.073"," 186.596","  51.832"," 43","0"," 41"," 44","   0.754","  64.652","  17.959","  15.000","    0","    0"
"15:06:29:747","23979458660722","  97.457","  11.248"," 1686"," 1100"," 3100"," 1698","   2.750"," 274.826","  76.341","   1.533"," 187.109","  51.975"," 43","0"," 41"," 45","   0.924","  64.961","  18.045","  15.000","    0","    0"
"15:06:30:081","23979923694874","  97.791","  10.203"," 1434"," 1100"," 2000"," 1440","   1.966"," 275.483","  76.523","   1.019"," 187.449","  52.069"," 44","0"," 41"," 44","   0.694","  65.193","  18.109","  15.000","    0","    0"
"15:06:30:415","23980388412004","  98.125","   9.710"," 1425"," 1100"," 2000"," 1433","   1.970"," 276.140","  76.706","   1.001"," 187.783","  52.162"," 43","0"," 41"," 44","   0.696","  65.425","  18.174","  15.000","    0","    0"
"15:06:30:748","23980852044000","  98.458","  11.486"," 1726"," 1100"," 3100"," 1741","   2.977"," 277.132","  76.981","   1.662"," 188.337","  52.316"," 43","0"," 41"," 45","   1.067","  65.780","  18.272","  15.000","    0","    0"
"15:06:31:081","23981316023374","  98.791","  10.471"," 1461"," 1100"," 2600"," 1463","   2.055"," 277.817","  77.171","   1.087"," 188.699","  52.416"," 43","0"," 41"," 45","   0.790","  66.044","  18.345","  15.000","    0","    0"
"15:06:31:415","23981779972694","  99.125","  11.438"," 1707"," 1100"," 3000"," 1730","   2.485"," 278.646","  77.402","   1.513"," 189.203","  52.556"," 43","0"," 41"," 46","   0.750","  66.294","  18.415","  15.000","    0","    0"
"15:06:31:748","23982243693132","  99.458","  11.975"," 1829"," 1100"," 3000"," 1886","   3.057"," 279.664","  77.684","   1.826"," 189.812","  52.725"," 43","0"," 41"," 47","   0.875","  66.585","  18.496","  15.000","    0","    0"
"15:06:32:081","23982707381430","  99.791","  10.197"," 1453"," 1100"," 2000"," 1460","   1.990"," 280.327","  77.869","   1.038"," 190.157","  52.821"," 43","0"," 41"," 45","   0.711","  66.822","  18.562","  15.000","    0","    0"
"15:06:32:414","23983171156406"," 100.124","  10.636"," 1466"," 1100"," 2100"," 1471","   2.068"," 281.016","  78.060","   1.137"," 190.536","  52.927"," 43","0"," 41"," 45","   0.622","  67.029","  18.619","  15.000","    0","    0"
"15:06:32:747","23983635246388"," 100.457","  11.437"," 1696"," 1100"," 3100"," 1706","   3.045"," 282.031","  78.342","   1.677"," 191.095","  53.082"," 43","0"," 41"," 48","   1.106","  67.398","  18.722","  15.000","    0","    0"
"15:06:33:081","23984099349156"," 100.791","  10.606"," 1452"," 1100"," 2000"," 1460","   2.028"," 282.707","  78.530","   1.086"," 191.457","  53.183"," 43","0"," 41"," 43","   0.696","  67.630","  18.786","  15.000","    0","    0"
"15:06:33:414","23984563435820"," 101.124","   9.789"," 1478"," 1100"," 2600"," 1477","   1.945"," 283.355","  78.710","   1.045"," 191.806","  53.279"," 43","0"," 41"," 45","   0.642","  67.844","  18.846","  15.000","    0","    0"
"15:06:33:748","23985027571642"," 101.458","  10.918"," 1750"," 1100"," 3100"," 1777","   2.916"," 284.328","  78.980","   1.684"," 192.367","  53.435"," 43","0"," 41"," 47","   0.950","  68.161","  18.934","  15.000","    0","    0"
"15:06:34:081","23985491594068"," 101.791","  10.321"," 1463"," 1100"," 2000"," 1464","   2.007"," 284.997","  79.166","   1.082"," 192.728","  53.536"," 44","0"," 41"," 44","   0.701","  68.395","  18.998","  15.000","    0","    0"
"15:06:34:414","23985955592660"," 102.124","  10.253"," 1434"," 1100"," 2000"," 1438","   1.974"," 285.655","  79.349","   1.030"," 193.071","  53.631"," 43","0"," 41"," 44","   0.699","  68.627","  19.063","  15.000","    0","    0"
"15:06:34:748","23986419553102"," 102.458","  15.465"," 2513"," 1100"," 3700"," 2702","   6.191"," 287.718","  79.922","   4.834"," 194.682","  54.078"," 44","0"," 41"," 51","   1.165","  69.016","  19.171","  15.000","    0","    0"
"15:06:35:081","23986883327840"," 102.791","  10.106"," 1443"," 1100"," 2400"," 1444","   1.937"," 288.363","  80.101","   1.031"," 195.026","  54.174"," 43","0"," 42"," 44","   0.641","  69.229","  19.230","  15.000","    0","    0"
"15:06:35:415","23987348250272"," 103.125","  13.410"," 2391"," 1100"," 3900"," 2463","   5.847"," 290.316","  80.643","   4.906"," 196.665","  54.629"," 53","0"," 41"," 53","   0.667","  69.452","  19.292","  15.000","    0","    0"
"15:06:35:748","23987812317008"," 103.458","  12.380"," 2022"," 1100"," 3900"," 2052","   3.708"," 291.552","  80.987","   2.472"," 197.489","  54.858"," 44","0"," 42"," 53","   0.812","  69.723","  19.367","  15.000","    0","    0"
"15:06:36:081","23988276276598"," 103.791","   9.834"," 1453"," 1100"," 2000"," 1457","   1.950"," 292.202","  81.167","   1.012"," 197.826","  54.952"," 43","0"," 41"," 45","   0.680","  69.949","  19.430","  15.000","    0","    0"
"15:06:36:416","23988741325882"," 104.126","  10.335"," 1450"," 1100"," 2000"," 1458","   1.983"," 292.865","  81.351","   1.060"," 198.180","  55.050"," 44","0"," 41"," 44","   0.634","  70.161","  19.489","  15.000","    0","    0"
"15:06:36:749","23989205645020"," 104.459","  11.797"," 1714"," 1100"," 3100"," 1721","   2.973"," 293.856","  81.627","   1.690"," 198.744","  55.207"," 43","0"," 41"," 46","   0.923","  70.469","  19.575","  15.000","    0","    0"
"15:06:37:083","23989670688180"," 104.793","  10.376"," 1537"," 1100"," 2600"," 1538","   2.127"," 294.567","  81.824","   1.143"," 199.125","  55.313"," 44","0"," 41"," 45","   0.701","  70.703","  19.640","  15.000","    0","    0"
"15:06:37:417","23990135697074"," 105.127","  10.124"," 1448"," 1100"," 2000"," 1451","   1.988"," 295.231","  82.009","   1.042"," 199.474","  55.409"," 43","0"," 41"," 44","   0.704","  70.938","  19.705","  15.000","    0","    0"
"15:06:37:751","23990600033488"," 105.461","  11.360"," 1731"," 1100"," 3300"," 1742","   2.927"," 296.207","  82.280","   1.706"," 200.043","  55.567"," 44","0"," 41"," 48","   0.925","  71.247","  19.791","  15.000","    0","    0"
"15:06:38:085","23991064945172"," 105.795","  10.100"," 1449"," 1100"," 2000"," 1454","   1.966"," 296.864","  82.462","   1.054"," 200.395","  55.665"," 43","0"," 41"," 44","   0.644","  71.462","  19.851","  15.000","    0","    0"
"15:06:38:419","23991529895856"," 106.129","   9.500"," 1450"," 1100"," 2000"," 1458","   1.990"," 297.529","  82.647","   1.013"," 200.733","  55.759"," 43","0"," 41"," 44","   0.745","  71.711","  19.920","  15.000","  500","  500"
"15:06:38:753","23991994888168"," 106.463","  11.128"," 1755"," 1100"," 3100"," 1765","   2.939"," 298.510","  82.920","   1.607"," 201.270","  55.908"," 43","0"," 41"," 49","   1.082","  72.072","  20.020","  15.000","    0","    0"
"15:06:39:086","23992458985464"," 106.796","  10.114"," 1594"," 1100"," 2600"," 1604","   2.180"," 299.237","  83.121","   1.221"," 201.677","  56.021"," 44","0"," 41"," 45","   0.665","  72.294","  20.082","  15.000","    0","    0"
"15:06:39:420","23992922939638"," 107.130","   9.804"," 1456"," 1100"," 2000"," 1463","   1.963"," 299.891","  83.303","   1.013"," 202.015","  56.115"," 43","0"," 41"," 45","   0.732","  72.538","  20.149","  15.000","    0","    0"
"15:06:39:753","23993386903704"," 107.463","  11.496"," 1752"," 1100"," 3000"," 1778","   2.924"," 300.866","  83.574","   1.696"," 202.580","  56.272"," 43","0"," 41"," 45","   0.913","  72.842","  20.234","  15.000","  500","  500"
"15:06:40:087","23993851828612"," 107.797","  15.259"," 1990"," 1100"," 3000"," 2210","   3.372"," 301.993","  83.887","   2.349"," 203.365","  56.490"," 44","0"," 41"," 47","   0.809","  73.113","  20.309","  15.000","    0","    0"
"15:06:40:420","23994315586176"," 108.130","   9.335"," 1466"," 1100"," 2900"," 1462","   1.918"," 302.632","  84.064","   0.983"," 203.693","  56.581"," 43","0"," 41"," 45","   0.708","  73.348","  20.375","  15.000","  500","  500"
"15:06:40:754","23994780337806"," 108.464","  11.354"," 1726"," 1100"," 3100"," 1740","   3.052"," 303.651","  84.347","   1.692"," 204.258","  56.738"," 43","0"," 41"," 47","   1.034","  73.693","  20.470","  15.000","  500","  500"
"15:06:41:087","23995244295368"," 108.797","  10.647"," 1428"," 1100"," 2000"," 1433","   2.006"," 304.319","  84.533","   1.073"," 204.615","  56.838"," 44","0"," 41"," 45","   0.695","  73.925","  20.535","  15.000","  500","  500"
"15:06:41:420","23995708294972"," 109.130","  10.101"," 1461"," 1100"," 2000"," 1468","   2.071"," 305.010","  84.725","   1.046"," 204.964","  56.934"," 43","0"," 41"," 44","   0.756","  74.177","  20.605","  15.000","    0","    0"
"15:06:41:754","23996172015360"," 109.464","  10.802"," 1802"," 1100"," 3100"," 1859","   2.998"," 306.008","  85.002","   1.745"," 205.545","  57.096"," 43","0"," 41"," 46","   0.960","  74.497","  20.694","  15.000","    0","    0"
"15:06:42:088","23996636955198"," 109.798","  10.081"," 1448"," 1100"," 2000"," 1455","   2.060"," 306.696","  85.193","   1.076"," 205.905","  57.196"," 43","0"," 41"," 44","   0.746","  74.746","  20.763","  15.000","    0","    0"
"15:06:42:421","23997100579352"," 110.131","   9.985"," 1528"," 1100"," 2400"," 1536","   2.064"," 307.384","  85.384","   1.112"," 206.275","  57.299"," 43","0"," 41"," 44","   0.703","  74.980","  20.828","  15.000","    0","    0"
"15:06:42:754","23997564286102"," 110.464","  11.263"," 1872"," 1100"," 3100"," 1884","   3.265"," 308.471","  85.687","   1.948"," 206.924","  57.479"," 43","0"," 41"," 46","   1.067","  75.336","  20.927","  15.000","    0","    0"
"15:06:43:087","23998028199950"," 110.797","   9.832"," 1526"," 1100"," 2600"," 1525","   2.019"," 309.144","  85.873","   1.091"," 207.288","  57.580"," 44","0"," 41"," 44","   0.671","  75.559","  20.989","  15.000","    0","    0"
"15:06:43:421","23998493198542"," 111.131","   9.484"," 1457"," 1100"," 2000"," 1463","   1.907"," 309.781","  86.050","   0.993"," 207.620","  57.672"," 43","0"," 41"," 44","   0.675","  75.785","  21.051","  15.000","    0","    0"
"15:06:43:754","23998957044492"," 111.464","  11.577"," 1810"," 1100"," 3100"," 1879","   3.055"," 310.799","  86.333","   1.834"," 208.231","  57.842"," 43","0"," 41"," 47","   0.868","  76.074","  21.132","  15.000","    0","    0"
"15:06:44:087","23999420681896"," 111.797","   9.434"," 1458"," 1100"," 2000"," 1462","   1.894"," 311.430","  86.508","   0.990"," 208.561","  57.934"," 43","0"," 41"," 45","   0.625","  76.282","  21.190","  15.000","  500","  500"
"15:06:44:420","23999884263292"," 112.130","  10.109"," 1456"," 1100"," 2000"," 1459","   1.996"," 312.095","  86.693","   1.039"," 208.907","  58.030"," 43","0"," 41"," 45","   0.705","  76.517","  21.255","  15.000","    0","    0"
"15:06:44:754","24000348190720"," 112.464","  15.474"," 2149"," 1100"," 3400"," 2360","   4.743"," 313.676","  87.132","   3.373"," 210.031","  58.342"," 46","0"," 41"," 49","   1.085","  76.879","  21.355","  15.000","    0","    0"
"15:06:45:087","24000811994998"," 112.797","  11.473"," 1828"," 1100"," 3200"," 2041","   2.834"," 314.620","  87.395","   1.859"," 210.650","  58.514"," 43","0"," 41"," 49","   0.742","  77.126","  21.424","  15.000","    0","    0"
"15:06:45:420","24001276025250"," 113.130","  11.047"," 1562"," 1100"," 3000"," 1570","   2.248"," 315.370","  87.603","   1.291"," 211.081","  58.634"," 43","0"," 41"," 45","   0.644","  77.341","  21.484","  15.000","    0","    0"
"15:06:45:753","24001739695498"," 113.463","  11.447"," 1669"," 1100"," 3100"," 1666","   2.699"," 316.269","  87.852","   1.457"," 211.566","  58.768"," 43","0"," 41"," 45","   0.937","  77.653","  21.570","  15.000","  500","  500"
"15:06:46:086","24002203370872"," 113.796","  10.149"," 1436"," 1100"," 2000"," 1444","   2.016"," 316.940","  88.039","   1.051"," 211.916","  58.866"," 43","0"," 41"," 45","   0.748","  77.902","  21.639","  15.000","    0","    0"
"15:06:46:420","24002667323224"," 114.130","  12.621"," 1435"," 1100"," 2000"," 1441","   2.239"," 317.687","  88.246","   1.206"," 212.318","  58.977"," 43","0"," 41"," 45","   0.799","  78.168","  21.713","  15.000","    0","    0"
"15:06:46:754","24003131987488"," 114.464","  11.533"," 1653"," 1100"," 3300"," 1664","   2.877"," 318.647","  88.513","   1.531"," 212.829","  59.119"," 43","0"," 41"," 49","   1.054","  78.520","  21.811","  15.000","    0","    0"
"15:06:47:087","24003595637716"," 114.797","   9.896"," 1440"," 1100"," 2000"," 1448","   1.924"," 319.288","  88.691","   0.997"," 213.161","  59.211"," 43","0"," 41"," 44","   0.666","  78.742","  21.873","  15.000","    0","    0"
"15:06:47:420","24004059688008"," 115.130","   9.965"," 1535"," 1100"," 2600"," 1550","   2.051"," 319.972","  88.881","   1.117"," 213.534","  59.315"," 43","0"," 41"," 44","   0.692","  78.973","  21.937","  15.000","  500","  500"
"15:06:47:753","24004523304706"," 115.463","  11.442"," 1856"," 1100"," 3200"," 1874","   3.060"," 320.991","  89.164","   1.799"," 214.133","  59.481"," 44","0"," 41"," 49","   0.931","  79.283","  22.023","  15.000","  500","  500"
